variables = "Iteration","CPU seconds","Wall clock","L_2 norm of density","L_2 norm of k","L_2 norm of `e"
    319       3.0       5.6   0.774097D-02   0.544287D+03   0.253212D-03
    320       3.0       5.6   0.773821D-02   0.557211D+03   0.253202D-03
    321       3.0       5.7   0.773445D-02   0.570544D+03   0.253231D-03
    322       3.0       5.7   0.773040D-02   0.583906D+03   0.253260D-03
    323       3.0       5.7   0.772845D-02   0.597504D+03   0.253251D-03
    324       3.0       5.7   0.772530D-02   0.610789D+03   0.253227D-03
    325       3.0       5.7   0.772278D-02   0.624006D+03   0.253225D-03
    326       3.0       5.7   0.772082D-02   0.637419D+03   0.253287D-03
    327       3.0       5.7   0.771881D-02   0.651061D+03   0.253347D-03
    328       3.0       5.8   0.771517D-02   0.664830D+03   0.253416D-03
    329       3.0       5.8   0.771557D-02   0.678543D+03   0.253441D-03
    330       3.0       5.8   0.771046D-02   0.692090D+03   0.253456D-03
    331       3.0       5.8   0.770834D-02   0.705841D+03   0.253529D-03
    332       3.0       5.8   0.770689D-02   0.719917D+03   0.253640D-03
    333       3.0       5.9   0.770181D-02   0.734206D+03   0.253761D-03
    334       3.0       5.9   0.769933D-02   0.748336D+03   0.253890D-03
    335       3.0       5.9   0.769646D-02   0.762481D+03   0.254004D-03
    336       3.0       5.9   0.769311D-02   0.776879D+03   0.254127D-03
    337       3.0       5.9   0.769381D-02   0.791247D+03   0.254302D-03
    338       3.0       6.0   0.769294D-02   0.805800D+03   0.254513D-03
    339       3.0       6.0   0.769325D-02   0.820882D+03   0.254750D-03
    340       3.0       6.0   0.769317D-02   0.836229D+03   0.254985D-03
    341       3.0       6.0   0.769488D-02   0.851658D+03   0.255246D-03
    342       3.0       6.0   0.769820D-02   0.867050D+03   0.255524D-03
    343       3.0       6.1   0.770012D-02   0.882775D+03   0.255827D-03
    344       3.0       6.1   0.770483D-02   0.898917D+03   0.256161D-03
    345       3.0       6.1   0.770942D-02   0.915402D+03   0.256512D-03
    346       3.0       6.1   0.771778D-02   0.932058D+03   0.256880D-03
    347       3.0       6.1   0.772684D-02   0.948930D+03   0.257303D-03
    348       3.0       6.2   0.773813D-02   0.966087D+03   0.257736D-03
    349       3.0       6.2   0.775162D-02   0.983554D+03   0.258179D-03
    350       3.0       6.2   0.776897D-02   0.100147D+04   0.258645D-03
    351       3.0       6.2   0.778981D-02   0.101938D+04   0.259136D-03
    352       3.0       6.3   0.781519D-02   0.103756D+04   0.259674D-03
    353       3.0       6.3   0.784379D-02   0.105523D+04   0.260259D-03
    354       3.0       6.3   0.787591D-02   0.107329D+04   0.260839D-03
    355       3.0       6.3   0.791195D-02   0.109169D+04   0.261438D-03
    356       3.0       6.3   0.795324D-02   0.111078D+04   0.262080D-03
    357       3.0       6.4   0.800041D-02   0.113012D+04   0.262771D-03
    358       3.0       6.4   0.805229D-02   0.115004D+04   0.263499D-03
    359       3.0       6.4   0.811001D-02   0.116989D+04   0.264255D-03
    360       3.0       6.4   0.817322D-02   0.119009D+04   0.265039D-03
    361       3.0       6.4   0.824298D-02   0.120991D+04   0.265851D-03
    362       3.0       6.5   0.831894D-02   0.122963D+04   0.266700D-03
    363       3.0       6.5   0.840059D-02   0.124924D+04   0.267594D-03
    364       3.0       6.5   0.848918D-02   0.126847D+04   0.268530D-03
    365       3.0       6.5   0.858486D-02   0.128835D+04   0.269499D-03
    366       3.0       6.5   0.868897D-02   0.130912D+04   0.270516D-03
    367       3.0       6.5   0.880054D-02   0.132953D+04   0.271558D-03
    368       3.0       6.6   0.891730D-02   0.135108D+04   0.272633D-03
    369       3.0       6.6   0.903898D-02   0.137357D+04   0.273753D-03
    370       3.0       6.6   0.916181D-02   0.139686D+04   0.274920D-03
    371       3.0       6.6   0.928429D-02   0.142058D+04   0.276139D-03
    372       3.0       6.6   0.940345D-02   0.144521D+04   0.277400D-03
    373       3.0       6.6   0.951629D-02   0.147086D+04   0.278679D-03
    374       3.0       6.7   0.962233D-02   0.149705D+04   0.279983D-03
    375       3.0       6.7   0.971731D-02   0.152371D+04   0.281350D-03
    376       3.0       6.7   0.979925D-02   0.155112D+04   0.282750D-03
    377       3.0       6.7   0.986356D-02   0.157922D+04   0.284181D-03
    378       3.0       6.7   0.990520D-02   0.160784D+04   0.285640D-03
    379       3.0       6.7   0.992076D-02   0.163634D+04   0.287126D-03
    380       3.0       6.8   0.990876D-02   0.166521D+04   0.288630D-03
    381       3.0       6.8   0.987046D-02   0.169469D+04   0.290170D-03
    382       3.0       6.8   0.980578D-02   0.172462D+04   0.291744D-03
    383       3.0       6.8   0.971587D-02   0.175359D+04   0.293342D-03
    384       3.0       6.8   0.960487D-02   0.178169D+04   0.294953D-03
    385       3.0       6.9   0.947489D-02   0.181117D+04   0.296569D-03
    386       3.0       6.9   0.933058D-02   0.184192D+04   0.298214D-03
    387       3.0       6.9   0.917712D-02   0.187363D+04   0.299881D-03
